row_label_raw,row_label_full,col_0,Số đầu năm > Giá trịVND,Số đầu năm > Số có khả năngtrả nợVND,Trong năm > TăngVND,Trong năm > GiảmVND,Số cuối năm > Giá trịVND,Số cuối năm > Số có khả năngtrả nợVND,numeric__Số đầu năm > Giá trịVND,numeric__Số đầu năm > Số có khả năngtrả nợVND,numeric__Trong năm > TăngVND,numeric__Trong năm > GiảmVND,numeric__Số cuối năm > Giá trịVND,numeric__Số cuối năm > Số có khả năngtrả nợVND
Ngân hàng Thương mại Cổ phần Đồng Á,Ngân hàng Thương mại Cổ phần Đồng Á,Ngân hàng Thương mại Cổ phần Đồng Á,26.370.000.000,26.370.000.000,-,(26.370.000.000),-,-,26370000000.0,26370000000.0,,-26370000000.0,,
Ngân hàng Thương mại Cổ phần Á Châu,Ngân hàng Thương mại Cổ phần Á Châu,Ngân hàng Thương mại Cổ phần Á Châu,46.018.000.000,46.018.000.000,-,(46.018.000.000),-,-,46018000000.0,46018000000.0,,-46018000000.0,,
Ngân hàng Nông nghiệp và Phát triển Nông thôn,Ngân hàng Nông nghiệp và Phát triển Nông thôn,Ngân hàng Nông nghiệp và Phát triển Nông thôn,18.500.000.000,18.500.000.000,-,(3.700.000.000),14.800.000.000,14.800.000.000,18500000000.0,18500000000.0,,-3700000000.0,14800000000.0,14800000000.0
Các các nhân,Các các nhân,Các các nhân,-,-,35.134.864.000,-,35.134.864.000,35.134.864.000,,,35134864000.0,,35134864000.0,35134864000.0
,,,90.888.000.000,90.888.000.000,35.134.864.000,(76.088.000.000),49.934.864.000,49.934.864.000,90888000000.0,90888000000.0,35134864000.0,-76088000000.0,49934864000.0,49934864000.0
