row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
"Giá vốn kinh doanh đất, hạ tầng Khu công nghiệpBiên Hòa 1","Giá vốn kinh doanh đất, hạ tầng Khu công nghiệpBiên Hòa 1","Giá vốn kinh doanh đất, hạ tầng Khu công nghiệpBiên Hòa 1",37.891.034.798,19.691.761.514,37891034798.0,19691761514.0
"Giá vốn kinh doanh đất, hạ tầng Khu công nghiệpGiang Điền","Giá vốn kinh doanh đất, hạ tầng Khu công nghiệpGiang Điền","Giá vốn kinh doanh đất, hạ tầng Khu công nghiệpGiang Điền",-,22.194.534.412,,22194534412.0
Giá vốn xây dựng cầu Hóa An,Giá vốn xây dựng cầu Hóa An,Giá vốn xây dựng cầu Hóa An,(1.321.310.014),10.265.869.919,-1321310014.0,10265869919.0
Giá vốn cho thuê văn phòng,Giá vốn cho thuê văn phòng,Giá vốn cho thuê văn phòng,,15.269.365.820,,15269365820.0
Giá vốn kinh doanh hạ tầng Khu công nghiệp Châu Đức,Giá vốn kinh doanh hạ tầng Khu công nghiệp Châu Đức,Giá vốn kinh doanh hạ tầng Khu công nghiệp Châu Đức,9.936.887.796,9.886.887.796,9936887796.0,9886887796.0
Giá vốn cho thuê nhà xưởng,Giá vốn cho thuê nhà xưởng,Giá vốn cho thuê nhà xưởng,-,3.765.405.464,,3765405464.0
Giá vốn kinh doanh nước sạch,Giá vốn kinh doanh nước sạch,Giá vốn kinh doanh nước sạch,-,1.445.773.739,,1445773739.0
Giá vốn kinh doanh nhà hàng khách sạn,Giá vốn kinh doanh nhà hàng khách sạn,Giá vốn kinh doanh nhà hàng khách sạn,-,779.287.634,,779287634.0
"Giá vốn kinh doanh nhà, cho thuê nhà","Giá vốn kinh doanh nhà, cho thuê nhà","Giá vốn kinh doanh nhà, cho thuê nhà",-,21.744.735,,21744735.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,(118.442.105),172.091.855,-118442105.0,172091855.0
Cộng,Cộng,Cộng,46.388.170.475,83.492.722.888,46388170475.0,83492722888.0
