row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,23.236.009.000,24.308.004.663,23236009000.0,24308004663.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,123.730.486,261.086.816,123730486.0,261086816.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.013.179.210,1.526.609.400,1013179210.0,1526609400.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",4.500.000,4.000.000,4500000.0,4000000.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,1.015.472.052,495.697.097,1015472052.0,495697097.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.779.135.714,1.730.789.228,1779135714.0,1730789228.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,14.185.060.173,14.509.941.602,14185060173.0,14509941602.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,4.484.850.000,2.242.425.000,4484850000.0,2242425000.0
Chi phí phân bổ lợi thế thương mại,Chi phí phân bổ lợi thế thương mại,Chi phí phân bổ lợi thế thương mại,2.032.615.191,2.032.615.190,2032615191.0,2032615190.0
Chi phí khác,Chi phí khác,Chi phí khác,7.667.594.982,10.234.901.412,7667594982.0,10234901412.0
Cộng,Cộng,Cộng,41.357.086.635,42.836.128.806,41357086635.0,42836128806.0
