row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Ông Phan Đình Thám,Ông Phan Đình Thám,Ông Phan Đình Thám,Tổng Giế,
Ông Trần Thanh Hải,Ông Trần Thanh Hải,Ông Trần Thanh Hải,Phó Tổng,
Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Phó Tổng,
Ông Nguyễn Long Bôn,Ông Nguyễn Long Bôn,Ông Nguyễn Long Bôn,Phó Tổng,
Ông Chu Thanh Sơn,Ông Chu Thanh Sơn,Ông Chu Thanh Sơn,Phó Tổng,
Ông Trương Việt Hoàng Sơn,Ông Trương Việt Hoàng Sơn,Ông Trương Việt Hoàng Sơn,Giám đố,
