row_label_raw,row_label_full,col_0,Tại ngày 31/12/2018VND > Giá trị,Tại ngày 31/12/2018VND > Dự phòng,Tại ngày 01/01/2018VND > Giá trị,Tại ngày 01/01/2018VND > Dự phòng,numeric__Tại ngày 31/12/2018VND > Giá trị,numeric__Tại ngày 31/12/2018VND > Dự phòng,numeric__Tại ngày 01/01/2018VND > Giá trị,numeric__Tại ngày 01/01/2018VND > Dự phòng
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,,,
Phải thu khác đối với thu nhập từ cổ tức được chia từ phần vốn Nhà nước đầu tư tại doanh nghiệp còn thừa,Ngắn hạn: > Phải thu khác đối với thu nhập từ cổ tức được chia từ phần vốn Nhà nước đầu tư tại doanh nghiệp còn thừa,Phải thu khác đối với thu nhập từ cổ tức được chia từ phần vốn Nhà nước đầu tư tại doanh nghiệp còn thừa,100.000.000.000,-,-,-,100000000000.0,,,
Dự thu lãi tiền gửi,Ngắn hạn: > Dự thu lãi tiền gửi,Dự thu lãi tiền gửi,18.319.020.000,-,12.279.484.000,-,18319020000.0,,12279484000.0,
Phải thu người lao động,Ngắn hạn: > Phải thu người lao động,Phải thu người lao động,47.000.000,-,47.000.000,-,47000000.0,,47000000.0,
Phải thu khác,Ngắn hạn: > Phải thu khác,Phải thu khác,3.218.891.645,-,2.081.846.917,-,3218891645.0,,2081846917.0,
Cộng,Ngắn hạn: > Cộng,Cộng,121.584.911.645,-,14.408.330.917,-,121584911645.0,,14408330917.0,
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,,,
Phải thu khác từ các bên liên quan - Xem thêm mục 6,Dài hạn: > Phải thu khác từ các bên liên quan - Xem thêm mục 6,Phải thu khác từ các bên liên quan - Xem thêm mục 6,1.031.515.500,-,-,-,1031515500.0,,,
,,,(Xem tiếp trang sau),(Xem tiếp trang sau),(Xem tiếp trang sau),(Xem tiếp trang sau),,,,
