row_label_raw,row_label_full,Đầu tư vào đơn vị khác:,Tại ngày 31/12/2018VND > Giá gốc > Đầu tư vào đơn vị khác:,Tại ngày 31/12/2018VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,Tại ngày 31/12/2018VND > Dự phòng > Đầu tư vào đơn vị khác:,Tại ngày 01/01/2018VND > Giá gốc > Đầu tư vào đơn vị khác:,Tại ngày 01/01/2018VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,Tại ngày 01/01/2018VND > Dự phòng > Đầu tư vào đơn vị khác:,numeric__Tại ngày 31/12/2018VND > Giá gốc > Đầu tư vào đơn vị khác:,numeric__Tại ngày 31/12/2018VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,numeric__Tại ngày 31/12/2018VND > Dự phòng > Đầu tư vào đơn vị khác:,numeric__Tại ngày 01/01/2018VND > Giá gốc > Đầu tư vào đơn vị khác:,numeric__Tại ngày 01/01/2018VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,numeric__Tại ngày 01/01/2018VND > Dự phòng > Đầu tư vào đơn vị khác:
Công ty Cổ phần Đầu tư Xây dựng Cầu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng Cầu Đồng Nai,Công ty Cổ phần Đầu tư Xây dựng Cầu Đồng Nai,72.516.189.000,(*),-,72.516.189.000,(*),-,72516189000.0,,,72516189000.0,,
Công ty Cổ phần Đầu khí Đầu tư Khai thác Cảng Phước An,Công ty Cổ phần Đầu khí Đầu tư Khai thác Cảng Phước An,Công ty Cổ phần Đầu khí Đầu tư Khai thác Cảng Phước An,71.446.310.986,(*),1.093.241.670,71.446.310.986,(*),570.422.308,71446310986.0,,1093241670.0,71446310986.0,,570422308.0
Công ty Cổ phần Amata,Công ty Cổ phần Amata,Công ty Cổ phần Amata,41.550.395.294,(*),-,41.550.395.294,(*),-,41550395294.0,,,41550395294.0,,
Công ty Cổ phần BOT 319 Cường Thuận CTI,Công ty Cổ phần BOT 319 Cường Thuận CTI,Công ty Cổ phần BOT 319 Cường Thuận CTI,14.000.000.000,(*),-,14.000.000.000,(*),-,14000000000.0,,,14000000000.0,,
Công ty Cổ phần Công trình Giao thông Đồng Nai,Công ty Cổ phần Công trình Giao thông Đồng Nai,Công ty Cổ phần Công trình Giao thông Đồng Nai,1.711.890.000,7.170.090.000,-,1.711.890.000,2.580.240.000,-,1711890000.0,7170090000.0,,1711890000.0,2580240000.0,
Cộng,Cộng,Cộng,201.224.785.280,,1.093.241.670,201.224.785.280,,570.422.308,201224785280.0,,1093241670.0,201224785280.0,,570422308.0
