row_label_raw,row_label_full,col_0,Tại ngày31/12/2018VND,Tại ngày01/01/2018VND,numeric__Tại ngày31/12/2018VND,numeric__Tại ngày01/01/2018VND
Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,2.582.907.566,-,2582907566.0,
Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,1.969.014.680,669.403.620,1969014680.0,669403620.0
Công ty Cổ phần Bê tông Biên Hòa,Công ty Cổ phần Bê tông Biên Hòa,Công ty Cổ phần Bê tông Biên Hòa,1.508.110.161,1.137.067.405,1508110161.0,1137067405.0
Sở Giao thông Vận tải Đồng Nai,Sở Giao thông Vận tải Đồng Nai,Sở Giao thông Vận tải Đồng Nai,-,35.651.261.000,,35651261000.0
Công ty Cổ phần Thiết bị điện,Công ty Cổ phần Thiết bị điện,Công ty Cổ phần Thiết bị điện,-,4.408.167.573,,4408167573.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,4.857.872.444,4.720.619.928,4857872444.0,4720619928.0
Cộng,Cộng,Cộng,10.917.904.851,46.586.519.526,10917904851.0,46586519526.0
