row_label_raw,row_label_full,col_0,Tại ngày31/12/2018VND,Tại ngày01/01/2018VND,numeric__Tại ngày31/12/2018VND,numeric__Tại ngày01/01/2018VND
Tiền mặt,Tiền mặt,Tiền mặt,52.495.716,95.090.755,52495716.0,95090755.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,7.698.091.410,97.045.170.818,7698091410.0,97045170818.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),45.000.000.000,-,45000000000.0,
Cộng,Cộng,Cộng,52.750.587.126,97.140.261.573,52750587126.0,97140261573.0
