row_label_raw,row_label_full,Lợi nhuận kế toán trước thuế trong năm,Năm 2018VND > 296.022.977.262,Năm 2017VND > 271.648.018.323,numeric__Năm 2018VND > 296.022.977.262,numeric__Năm 2017VND > 271.648.018.323
Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,1.440.893.494,1.339.511.867,1440893494.0,1339511867.0
Trừ: Thu nhập được miễn thuế,Trừ: Thu nhập được miễn thuế,Trừ: Thu nhập được miễn thuế,(281.014.091.504),(212.699.047.293),-281014091504.0,-212699047293.0
Thu nhập tính thuế từ hoạt động kinh doanh chính,Thu nhập tính thuế từ hoạt động kinh doanh chính,Thu nhập tính thuế từ hoạt động kinh doanh chính,16.449.779.252,60.288.482.897,16449779252.0,60288482897.0
Thuế suất thuế TNDN hiện hành,Thuế suất thuế TNDN hiện hành,Thuế suất thuế TNDN hiện hành,20%,20%,0.2,0.2
Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,3.289.955.850,12.057.696.579,3289955850.0,12057696579.0
