row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày01/01/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày01/01/2018
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"615,72","2.229,57",615.72,2229.57
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","1.835,00",15.0,1835.0
