row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
"Doanh thu kinh doanh đất, hạ tầng Khu công nghiệpBiên Hòa 1","Doanh thu kinh doanh đất, hạ tầng Khu công nghiệpBiên Hòa 1","Doanh thu kinh doanh đất, hạ tầng Khu công nghiệpBiên Hòa 1",52.877.662.025,32.655.699.429,52877662025.0,32655699429.0
"Doanh thu kinh doanh đất, hạ tầng Khu công nghiệpGiang Điền","Doanh thu kinh doanh đất, hạ tầng Khu công nghiệpGiang Điền","Doanh thu kinh doanh đất, hạ tầng Khu công nghiệpGiang Điền",-,20.244.021.372,,20244021372.0
Doanh thu hợp đồng xây dựng Cầu Hóa An,Doanh thu hợp đồng xây dựng Cầu Hóa An,Doanh thu hợp đồng xây dựng Cầu Hóa An,(1.321.310.013),18.809.363.636,-1321310013.0,18809363636.0
Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,-,13.982.895.774,,13982895774.0
Doanh thu cho thuê nhà xưởng,Doanh thu cho thuê nhà xưởng,Doanh thu cho thuê nhà xưởng,-,3.781.992.868,,3781992868.0
Doanh thu kinh doanh nước sạch,Doanh thu kinh doanh nước sạch,Doanh thu kinh doanh nước sạch,-,2.202.169.500,,2202169500.0
Doanh thu kinh doanh nhà hàng khách sạn,Doanh thu kinh doanh nhà hàng khách sạn,Doanh thu kinh doanh nhà hàng khách sạn,-,334.803.778,,334803778.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,528.255.677,1.232.065.090,528255677.0,1232065090.0
Cộng,Cộng,Cộng,52.084.607.689,93.243.011.447,52084607689.0,93243011447.0
"Trong đó, doanh thu cung cấp dịch vụ cho các bênliên quan - Xem thêm mục 6","Trong đó, doanh thu cung cấp dịch vụ cho các bênliên quan - Xem thêm mục 6","Trong đó, doanh thu cung cấp dịch vụ cho các bênliên quan - Xem thêm mục 6",1.165.493.096,2.144.289.416,1165493096.0,2144289416.0
