row_label_raw,row_label_full,col_0,Tại ngày 31/12/2018VND > Giá trị,Tại ngày 31/12/2018VND > Số có khả năng trả nợ,Tại ngày 01/01/2018VND > Giá trị,Tại ngày 01/01/2018VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2018VND > Giá trị,numeric__Tại ngày 31/12/2018VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2018VND > Giá trị,numeric__Tại ngày 01/01/2018VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm mục 6,Phải trả cho các bên liên quan - Xem thêm mục 6,Phải trả cho các bên liên quan - Xem thêm mục 6,783.906.620,783.906.620,7.229.366.871,7.229.366.871,783906620.0,783906620.0,7229366871.0,7229366871.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,,,,,
Tổng công ty Xây Dụng Số 1 - Công ty Cổ phần,Phải trả cho người bán: > Tổng công ty Xây Dụng Số 1 - Công ty Cổ phần,Tổng công ty Xây Dụng Số 1 - Công ty Cổ phần,-,-,32.455.000.000,32.455.000.000,,,32455000000.0,32455000000.0
Công ty TNHH Tiến Triết,Phải trả cho người bán: > Công ty TNHH Tiến Triết,Công ty TNHH Tiến Triết,1.987.186.762,1.987.186.762,2.076.431.814,2.076.431.814,1987186762.0,1987186762.0,2076431814.0,2076431814.0
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,1.095.575.137,1.095.575.137,522.309.247,522.309.247,1095575137.0,1095575137.0,522309247.0,522309247.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,3.866.668.519,3.866.668.519,42.283.107.932,42.283.107.932,3866668519.0,3866668519.0,42283107932.0,42283107932.0
