row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn,mua cổ phần",Năm nayTriệu đồng > 77.607,Năm trướcTriệu đồng > 271.982,numeric__Năm nayTriệu đồng > 77.607,numeric__Năm trướcTriệu đồng > 271.982
- Từ chứng khoán vốn kinh doanh,- Từ chứng khoán vốn kinh doanh,- Từ chứng khoán vốn kinh doanh,2.764,30.383,2764.0,30383.0
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,2.155,4.608,2155.0,4608.0
- Từ các công ty con,- Từ các công ty con,- Từ các công ty con,65.249,223.829,65249.0,223829.0
"- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn",7.439,13.162,7439.0,13162.0
Lỗ từ thanh lý các khoản đầu tư dài hạn,Lỗ từ thanh lý các khoản đầu tư dài hạn,Lỗ từ thanh lý các khoản đầu tư dài hạn,-,(1.478),,-1478.0
Chi phí dự phòng giảm giá đầu tư dài hạn(Thuyết minh số 14.3),Chi phí dự phòng giảm giá đầu tư dài hạn(Thuyết minh số 14.3),Chi phí dự phòng giảm giá đầu tư dài hạn(Thuyết minh số 14.3),-,(18.167),,-18167.0
,,,77.607,252.337,77607.0,252337.0
