row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tài sản nhận cán trừ nợ (i),Tài sản nhận cán trừ nợ (i),Tài sản nhận cán trừ nợ (i),1.134.718,1.024.032,1134718.0,1024032.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Bất động sản,Trong đó: > - Bất động sản,- Bất động sản,917.284,804.226,917284.0,804226.0
- Cổ phiếu,Trong đó: > - Cổ phiếu,- Cổ phiếu,200.525,202.897,200525.0,202897.0
- Chứng chỉ quỹ,Trong đó: > - Chứng chỉ quỹ,- Chứng chỉ quỹ,6.000,6.000,6000.0,6000.0
- Khác,Trong đó: > - Khác,- Khác,10.909,10.909,10909.0,10909.0
Chi phí chờ phân bổ (ii),Trong đó: > Chi phí chờ phân bổ (ii),Chi phí chờ phân bổ (ii),648.959,685.487,648959.0,685487.0
Phải thu từ hoạt động ủy thác đầu tư (iii),Trong đó: > Phải thu từ hoạt động ủy thác đầu tư (iii),Phải thu từ hoạt động ủy thác đầu tư (iii),90.000,-,90000.0,
Thu chỉ hộ giữa các TCTD,Trong đó: > Thu chỉ hộ giữa các TCTD,Thu chỉ hộ giữa các TCTD,4.426,3.867,4426.0,3867.0
Tài sản có khác,Trong đó: > Tài sản có khác,Tài sản có khác,9.252,12.123,9252.0,12123.0
,,,1.887.355,1.725.509,1887355.0,1725509.0
