row_label_raw,row_label_full,col_0,Giá trị số sách > Số cuối nămTriệu đồng,Giá trị số sách > Số đầu nămTriệu đồng,numeric__Giá trị số sách > Số cuối nămTriệu đồng,numeric__Giá trị số sách > Số đầu nămTriệu đồng
Bất động sản,Bất động sản,Bất động sản,250.985.917,175.553.920,250985917.0,175553920.0
Chứng từ có giá,Chứng từ có giá,Chứng từ có giá,27.912.115,18.697.328,27912115.0,18697328.0
Phương tiện vận chuyển,Phương tiện vận chuyển,Phương tiện vận chuyển,13.173.365,8.259.611,13173365.0,8259611.0
Hàng hóa lưu kho,Hàng hóa lưu kho,Hàng hóa lưu kho,4.277.581,4.238.733,4277581.0,4238733.0
Máy móc thiết bị,Máy móc thiết bị,Máy móc thiết bị,2.857.072,2.824.737,2857072.0,2824737.0
Tài sản khác,Tài sản khác,Tài sản khác,10.104.765,9.983.348,10104765.0,9983348.0
,,,309.310.815,219.557.677,309310815.0,219557677.0
