row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Chia cổ phiếu quỹ và cổ phiếu thường từ thặng dưvốn cổ phần,Chia cổ phiếu quỹ và cổ phiếu thường từ thặng dưvốn cổ phần,Chia cổ phiếu quỹ và cổ phiếu thường từ thặng dưvốn cổ phần,142.249,-,142249.0,
Tăng vốn từ lợi nhuận để lại,Tăng vốn từ lợi nhuận để lại,Tăng vốn từ lợi nhuận để lại,2.284.792,-,2284792.0,
Bán nợ cho VAMC và nhận về trái phiếu đặc biệt,Bán nợ cho VAMC và nhận về trái phiếu đặc biệt,Bán nợ cho VAMC và nhận về trái phiếu đặc biệt,7.619.029,4.349.032,7619029.0,4349032.0
Sáp nhập Ngân hàng TMCP Phương Nam,Sáp nhập Ngân hàng TMCP Phương Nam,Sáp nhập Ngân hàng TMCP Phương Nam,2.188.820,-,2188820.0,
Trong đó:- Điều chỉnh tăng tổng tài sản do sáp nhập,Trong đó:- Điều chỉnh tăng tổng tài sản do sáp nhập,Trong đó:- Điều chỉnh tăng tổng tài sản do sáp nhập,(81.716.506),-,-81716506.0,
- Điều chỉnh tăng tổng nợ phải trả do sáp nhập,- Điều chỉnh tăng tổng nợ phải trả do sáp nhập,- Điều chỉnh tăng tổng nợ phải trả do sáp nhập,79.568.362,-,79568362.0,
- Điều chỉnh tăng tổng vốn chủ sở hữu do sáp nhập,- Điều chỉnh tăng tổng vốn chủ sở hữu do sáp nhập,- Điều chỉnh tăng tổng vốn chủ sở hữu do sáp nhập,4.336.964,-,4336964.0,
Chuyển đổi Chi nhánh ở Lào thành ngân hàng con,Chuyển đổi Chi nhánh ở Lào thành ngân hàng con,Chuyển đổi Chi nhánh ở Lào thành ngân hàng con,(471.795),-,-471795.0,
Trong đó:- Điều chỉnh giảm tổng tài sản do chuyển đổiChi nhánh ở Lào,Trong đó:- Điều chỉnh giảm tổng tài sản do chuyển đổiChi nhánh ở Lào,Trong đó:- Điều chỉnh giảm tổng tài sản do chuyển đổiChi nhánh ở Lào,858.607,-,858607.0,
- Điều chỉnh giảm tổng nợ phải trả do chuyển đổiChi nhánh ở Lào,- Điều chỉnh giảm tổng nợ phải trả do chuyển đổiChi nhánh ở Lào,- Điều chỉnh giảm tổng nợ phải trả do chuyển đổiChi nhánh ở Lào,(1.243.386),-,-1243386.0,
- Điều chỉnh giảm tổng vốn chủ sở hữu do chuyểnđổi Chi nhánh ở Lào,- Điều chỉnh giảm tổng vốn chủ sở hữu do chuyểnđổi Chi nhánh ở Lào,- Điều chỉnh giảm tổng vốn chủ sở hữu do chuyểnđổi Chi nhánh ở Lào,(87.016),-,-87016.0,
