row_label_raw,row_label_full,Thuế giá trị gia tăng,Số dưđầu nămTriệu đồng > 17.125,Phát sinh trong năm > Số phải nộpTriệu đồng > 169.088,Phát sinh trong năm > Số đã nộpTriệu đồng > (184.088),Phát sinh trong năm > Điều chỉnhkhácTriệu đồng > 18.804,Số dưcuối nămTriệu đồng > 20.929,numeric__Số dưđầu nămTriệu đồng > 17.125,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 169.088,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (184.088),numeric__Phát sinh trong năm > Điều chỉnhkhácTriệu đồng > 18.804,numeric__Số dưcuối nămTriệu đồng > 20.929
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,29.221,195.653,(464.720),13.072,(226.774),29221.0,195653.0,-464720.0,13072.0,-226774.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,37.696,241.886,(231.430),36,48.188,37696.0,241886.0,-231430.0,36.0,48188.0
,,,84.042,606.627,(880.238),31.912,(157.657),84042.0,606627.0,-880238.0,31912.0,-157657.0
Trong đó:Thuế và các khoảnphải nộp Nhà nước(Thuyết minh số 20),Trong đó:Thuế và các khoảnphải nộp Nhà nước(Thuyết minh số 20),Trong đó:Thuế và các khoảnphải nộp Nhà nước(Thuyết minh số 20),84.042,,,,69.117,84042.0,,,,69117.0
Tạm ứng thuế(Thuyết minh số 16.1),Tạm ứng thuế(Thuyết minh số 16.1),Tạm ứng thuế(Thuyết minh số 16.1),-,,,,(226.774),,,,,-226774.0
