row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,33.070.877,24.359.165,33070877.0,24359165.0
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,29.890.831,22.309.217,29890831.0,22309217.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,2.557.279,1.677.377,2557279.0,1677377.0
Tiền gửi tiết kiệm không kỳ hạn bằng VND,Tiền gửi tiết kiệm không kỳ hạn bằng VND,Tiền gửi tiết kiệm không kỳ hạn bằng VND,160.592,134.574,160592.0,134574.0
Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm không kỳ hạn bằng ngoại tệ,462.175,237.997,462175.0,237997.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,225.737.728,137.448.284,225737728.0,137448284.0
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,14.694.738,12.634.348,14694738.0,12634348.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,502.405,1.159.484,502405.0,1159484.0
Tiền gửi tiết kiệm có kỳ hạn bằng VND,Tiền gửi tiết kiệm có kỳ hạn bằng VND,Tiền gửi tiết kiệm có kỳ hạn bằng VND,201.704.040,118.182.084,201704040.0,118182084.0
Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,Tiền gửi tiết kiệm có kỳ hạn bằng ngoại tệ,8.836.545,5.472.368,8836545.0,5472368.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,343.286,549.975,343286.0,549975.0
Tiền gửi ký quỹ bằng VND,Tiền gửi ký quỹ bằng VND,Tiền gửi ký quỹ bằng VND,230.693,56.420,230693.0,56420.0
Tiền gửi ký quỹ bằng ngoại tệ,Tiền gửi ký quỹ bằng ngoại tệ,Tiền gửi ký quỹ bằng ngoại tệ,112.593,493.555,112593.0,493555.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,86.182,18.640,86182.0,18640.0
Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,27.049,5.216,27049.0,5216.0
Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,59.133,13.424,59133.0,13424.0
Tiền gửi đảm bảo thanh toán khác,Tiền gửi đảm bảo thanh toán khác,Tiền gửi đảm bảo thanh toán khác,189.664,157.318,189664.0,157318.0
Tiền gửi đảm bảo thanh toán khác bằng VND,Tiền gửi đảm bảo thanh toán khác bằng VND,Tiền gửi đảm bảo thanh toán khác bằng VND,185.281,148.838,185281.0,148838.0
Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,Tiền gửi đảm bảo thanh toán khác bằng ngoại tệ,4.383,8.480,4383.0,8480.0
,,,259.427.737,162.533.382,259427737.0,162533382.0
