row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốcTriệu đồng,Tỷ lệsở hữu%,Giá gốcTriệu đồng,Tỷ lệsở hữu%,,,,
Ngân hàng TNHH Sài Gòn Thương Tín Lào,Ngân hàng TNHH Sài Gòn Thương Tín Lào,Ngân hàng TNHH Sài Gòn Thương Tín Lào,819.000,100,-,-,819000.0,100.0,,
Công ty TNHH MTV Quản lý nợ và Khai thác,Công ty TNHH MTV Quản lý nợ và Khai thác,Công ty TNHH MTV Quản lý nợ và Khai thác,,,,,,,,
Tài sản Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Quản lý nợ và Khai thác > Tài sản Ngân hàng Sài Gòn Thương Tín,Tài sản Ngân hàng Sài Gòn Thương Tín,800.000,100,500.000,100,800000.0,100.0,500000.0,100.0
Ngân hàng Sài Gòn Thương Tín Campuchia,Công ty TNHH MTV Quản lý nợ và Khai thác > Ngân hàng Sài Gòn Thương Tín Campuchia,Ngân hàng Sài Gòn Thương Tín Campuchia,783.294,100,783.294,100,783294.0,100.0,783294.0,100.0
Công ty TNHH MTV Cho thuê Tài chính,Công ty TNHH MTV Cho thuê Tài chính,Công ty TNHH MTV Cho thuê Tài chính,,,,,,,,
Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Cho thuê Tài chính > Ngân hàng Sài Gòn Thương Tín,Ngân hàng Sài Gòn Thương Tín,300.000,100,300.000,100,300000.0,100.0,300000.0,100.0
Công ty TNHH MTV Vàng bạc đá quý,Công ty TNHH MTV Vàng bạc đá quý,Công ty TNHH MTV Vàng bạc đá quý,,,,,,,,
Ngân hàng Sài Gòn Thương Tín,Công ty TNHH MTV Vàng bạc đá quý > Ngân hàng Sài Gòn Thương Tín,Ngân hàng Sài Gòn Thương Tín,250.000,100,250.000,100,250000.0,100.0,250000.0,100.0
Công ty TNHH MTV Kiều hối Ngân hàng,Công ty TNHH MTV Kiều hối Ngân hàng,Công ty TNHH MTV Kiều hối Ngân hàng,,,,,,,,
Sài Gòn Thương Tín,Công ty TNHH MTV Kiều hối Ngân hàng > Sài Gòn Thương Tín,Sài Gòn Thương Tín,15.000,100,15.000,100,15000.0,100.0,15000.0,100.0
Tổng giá trị đầu tư vào các công ty con,Công ty TNHH MTV Kiều hối Ngân hàng > Tổng giá trị đầu tư vào các công ty con,Tổng giá trị đầu tư vào các công ty con,2.967.294,,1.848.294,,2967294.0,,1848294.0,
Dự phòng giảm giá đầu tư vào các công ty con,Công ty TNHH MTV Kiều hối Ngân hàng > Dự phòng giảm giá đầu tư vào các công ty con,Dự phòng giảm giá đầu tư vào các công ty con,(106.796),,(81.648),,-106796.0,,-81648.0,
,,,2.860.498,,1.766.646,,2860498.0,,1766646.0,
