row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,1.453.466,1.194.757,1453466.0,1194757.0
Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,539.613,491.012,539613.0,491012.0
Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,265.743,214.197,265743.0,214197.0
Thu khác,Thu khác,Thu khác,648.110,489.548,648110.0,489548.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,(453.814),(366.596),-453814.0,-366596.0
Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,Chi dịch vụ thanh toán,(206.078),(149.757),-206078.0,-149757.0
"Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông","Cước phí bưu điện, mạng viễn thông",(119.913),(96.186),-119913.0,-96186.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,(61.595),(60.008),-61595.0,-60008.0
Chi dịch vụ ngân quỹ,Chi dịch vụ ngân quỹ,Chi dịch vụ ngân quỹ,(30.854),(32.966),-30854.0,-32966.0
Chi khác,Chi khác,Chi khác,(35.374),(27.679),-35374.0,-27679.0
,,,999.652,828.161,999652.0,828161.0
