row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,38.666.117,"21,41",22.731.165,"18,25",38666117.0,21.41,22731165.0,18.25
"Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình","Thương nghiệp, sửa chữa xe có động cơ, mô tô, xe máy, đồ dùng cá nhân và gia đình",29.931.691,"16,57",16.283.990,"13,07",29931691.0,16.57,16283990.0,13.07
Xây dựng,Xây dựng,Xây dựng,20.753.908,"11,49",15.449.992,"12,40",20753908.0,11.49,15449992.0,12.4
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",18.838.068,"10,43",17.876.604,"14,35",18838068.0,10.43,17876604.0,14.35
Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,Hoạt động các tổ chức và đoàn thể quốc tế,15.041.583,"8,33",10.178.287,"8,17",15041583.0,8.33,10178287.0,8.17
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",14.540.371,"8,05",12.082.208,"9,70",14540371.0,8.05,12082208.0,9.7
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",7.122.280,"3,94",6.997.022,"5,62",7122280.0,3.94,6997022.0,5.62
Giáo dục đảo tạo,Giáo dục đảo tạo,Giáo dục đảo tạo,4.880.696,"2,70",4.620.480,"3,71",4880696.0,2.7,4620480.0,3.71
"Vận tải, kho bãi, thông tin liên lạc","Vận tải, kho bãi, thông tin liên lạc","Vận tải, kho bãi, thông tin liên lạc",3.186.375,"1,76",3.342.748,"2,68",3186375.0,1.76,3342748.0,2.68
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,2.973.517,"1,65",1.189.960,"0,96",2973517.0,1.65,1189960.0,0.96
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",1.816.909,"1,01",8.616.545,"6,92",1816909.0,1.01,8616545.0,6.92
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hóa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hóa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hóa không khí",1.667.826,"0,92",1.549.132,"1,24",1667826.0,0.92,1549132.0,1.24
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,1.643.420,"0,91",1.639.720,"1,32",1643420.0,0.91,1639720.0,1.32
Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,Hoạt động phục vụ cá nhân và công cộng,641.702,"0,36",479.102,"0,37",641702.0,0.36,479102.0,0.37
Khai khoảng,Khai khoảng,Khai khoảng,418.863,"0,23",423.243,"0,34",418863.0,0.23,423243.0,0.34
Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,Hoạt động khoa học và công nghệ,113.889,"0,06",96.657,"0,08",113889.0,0.06,96657.0,0.08
"Hoạt động văn hóa, thể thaoo","Hoạt động văn hóa, thể thaoo","Hoạt động văn hóa, thể thaoo",60.519,"0,03",49.594,"0,04",60519.0,0.03,49594.0,0.04
Khác,Khác,Khác,18.295.136,"10,15",969.408,"0,78",18295136.0,10.15,969408.0,0.78
,,,180.592.870,"100,00",124.575.857,"100,00",180592870.0,100.0,124575857.0,100.0
