row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,15.215.160,13.748.826,,15215160.0,13748826.0
Chi phí lãi và các chi phí tương tự đã trả,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(8.857.516),(8.503.797),,-8857516.0,-8503797.0
Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,948.352,828.161,,948352.0,828161.0
Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,,,,,,
"kinh doanh chứng khoán, vàng bạc, ngoại tệ","Chênh lệch số tiền thực thu từ hoạt động > kinh doanh chứng khoán, vàng bạc, ngoại tệ","kinh doanh chứng khoán, vàng bạc, ngoại tệ",,139.960,202.063,,139960.0,202063.0
Thu nhập khác,Chênh lệch số tiền thực thu từ hoạt động > Thu nhập khác,Thu nhập khác,,66.095,76.468,,66095.0,76468.0
"Tiền thu các khoản nợ đã được xử lý xóa, bù đáp bằng nguồn rủi ro","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu các khoản nợ đã được xử lý xóa, bù đáp bằng nguồn rủi ro","Tiền thu các khoản nợ đã được xử lý xóa, bù đáp bằng nguồn rủi ro",,139.467,6.046,,139467.0,6046.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Chênh lệch số tiền thực thu từ hoạt động > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(3.954.853),(3.820.885),,-3954853.0,-3820885.0
Tiền thuế thu nhập thực nộp trong năm,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,21,(464.720),(438.131),21.0,-464720.0,-438131.0
Tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả,Tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả,,3.231.945,2.098.751,,3231945.0,2098751.0
Những thay đổi về tài sản hoạt động,Chênh lệch số tiền thực thu từ hoạt động > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(27.151.635),(23.815.234),,-27151635.0,-23815234.0
Giảm các khoản tiền gửi tại và cho vay các TCTD khác,Chênh lệch số tiền thực thu từ hoạt động > Giảm các khoản tiền gửi tại và cho vay các TCTD khác,Giảm các khoản tiền gửi tại và cho vay các TCTD khác,,380.837,1.593.271,,380837.0,1593271.0
Tăng các khoản về kinh doanh chứng khoán,Chênh lệch số tiền thực thu từ hoạt động > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(4.264.315),(2.763.067),,-4264315.0,-2763067.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Chênh lệch số tiền thực thu từ hoạt động > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,-,31.845,,,31845.0
Tăng các khoản cho vay khách hàng,Chênh lệch số tiền thực thu từ hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(22.857.570),(22.308.515),,-22857570.0,-22308515.0
Giảm nguồn dự phòng để bù đáp tổn thất,Chênh lệch số tiền thực thu từ hoạt động > Giảm nguồn dự phòng để bù đáp tổn thất,Giảm nguồn dự phòng để bù đáp tổn thất,,(43.485),(50.836),,-43485.0,-50836.0
Tăng khác về tài sản hoạt động,Chênh lệch số tiền thực thu từ hoạt động > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(367.102),(317.932),,-367102.0,-317932.0
Những thay đổi về công nợ hoạt động,Chênh lệch số tiền thực thu từ hoạt động > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,19.560.247,26.954.125,,19560247.0,26954125.0
Giảm các khoản nợ chính phủ và NHNN,Chênh lệch số tiền thực thu từ hoạt động > Giảm các khoản nợ chính phủ và NHNN,Giảm các khoản nợ chính phủ và NHNN,,(1.050.498),-,,-1050498.0,
"Giảm các khoản tiền gửi, tiền vay các TCTD","Chênh lệch số tiền thực thu từ hoạt động > Giảm các khoản tiền gửi, tiền vay các TCTD","Giảm các khoản tiền gửi, tiền vay các TCTD",,(804.816),(1.236.297),,-804816.0,-1236297.0
Tăng tiền gửi của khách hàng,Chênh lệch số tiền thực thu từ hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,20.492.499,31.106.396,,20492499.0,31106396.0
Giảm phát hành giấy tờ có giá,Chênh lệch số tiền thực thu từ hoạt động > Giảm phát hành giấy tờ có giá,Giảm phát hành giấy tờ có giá,,-,(500.547),,,-500547.0
"Tăng/(giảm) vốn tài trợ, ủy thác đầu tư, cho vay chịu rủi ro","Chênh lệch số tiền thực thu từ hoạt động > Tăng/(giảm) vốn tài trợ, ủy thác đầu tư, cho vay chịu rủi ro","Tăng/(giảm) vốn tài trợ, ủy thác đầu tư, cho vay chịu rủi ro",,786.869,(2.241.494),,786869.0,-2241494.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Chênh lệch số tiền thực thu từ hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,35.004,-,,35004.0,
Tăng khác về công nợ hoạt động,Chênh lệch số tiền thực thu từ hoạt động > Tăng khác về công nợ hoạt động,Tăng khác về công nợ hoạt động,,352.253,27.343,,352253.0,27343.0
Chi từ các quỹ của Ngân hàng,Chênh lệch số tiền thực thu từ hoạt động > Chi từ các quỹ của Ngân hàng,Chi từ các quỹ của Ngân hàng,,(251.064),(201.276),,-251064.0,-201276.0
Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,(4.359.443),5.237.642,,-4359443.0,5237642.0
"LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm, xây dựng tài sản cố định","Chênh lệch số tiền thực thu từ hoạt động > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm, xây dựng tài sản cố định","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm, xây dựng tài sản cố định",,(486.441),(510.485),,-486441.0,-510485.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,4.679,12.790,,4679.0,12790.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,626,21,,626.0,21.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",30,77.607,271.982,30.0,77607.0,271982.0
