row_label_raw,row_label_full,Phân loại,Dự nợ cho vay Triệu đồng,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng số dự phòng Triệu đồng,numeric__Dự nợ cho vay Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng số dự phòng Triệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,177.047.216,-,1.327.854,1.327.854,177047216.0,,1327854.0,1327854.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,3.191.358,56.652,23.935,80.587,3191358.0,56652.0,23935.0,80587.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,340.716,31.864,2.555,34.419,340716.0,31864.0,2555.0,34419.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,243.699,69.171,1.828,70.999,243699.0,69171.0,1828.0,70999.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,3.823.644,1.278.850,-,1.278.850,3823644.0,1278850.0,,1278850.0
,,,184.646.633,1.436.537,1.356.172,2.792.709,184646633.0,1436537.0,1356172.0,2792709.0
