row_label_raw,row_label_full,col_0,01/01/2021,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2021,numeric__01/01/2021,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2021
,,,VND,VND,VND,VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,17.234.824.555,49.785.003.595,66.694.737.374,325.090.776,17234824555.0,49785003595.0,66694737374.0,325090776.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,23.497.022.618,103.777.338.166,23.497.022.618,103.777.338.166,23497022618.0,103777338166.0,23497022618.0,103777338166.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.208.972.128,20.733.194.553,21.178.597.980,763.568.701,1208972128.0,20733194553.0,21178597980.0,763568701.0
"Các khoản thuế, phí khác","Các khoản thuế, phí khác","Các khoản thuế, phí khác",-,263.021.669,263.021.669,-,,263021669.0,263021669.0,
Cộng,Cộng,Cộng,41.940.819.301,174.558.557.983,111.633.379.641,104.865.997.643,41940819301.0,174558557983.0,111633379641.0,104865997643.0
