row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,VND,VND,,
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,28.599.202.056,15.426.541.517,28599202056.0,15426541517.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,965.936.421,1.494.124.353,965936421.0,1494124353.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,102.261.442,73.040.052,102261442.0,73040052.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",30.500.000,18.500.000,30500000.0,18500000.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,8.835.913.783,4.830.680.649,8835913783.0,4830680649.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,1.254.430.166,608.993.911,1254430166.0,608993911.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Thù lao của ban kiểm soát,Trong đó: > Thù lao của ban kiểm soát,Thù lao của ban kiểm soát,48.000.000,-,48000000.0,
Cộng,Trong đó: > Cộng,Cộng,39.788.243.868,22.451.880.482,39788243868.0,22451880482.0
