row_label_raw,row_label_full,col_0,Vốn Điều lệ,Thặng dư vốn cổ phần,LNST chưa phân phối,Cộng,numeric__Vốn Điều lệ,numeric__Thặng dư vốn cổ phần,numeric__LNST chưa phân phối,numeric__Cộng
,,,VND,,VND,VND,,,,
Tại ngày 01/01/2020,Tại ngày 01/01/2020,Tại ngày 01/01/2020,1.200.000.000.000,-,61.407.447.825,1.261.407.447.825,1200000000000.0,,61407447825.0,1261407447825.0
Tăng vốn trong năm,Tăng vốn trong năm,Tăng vốn trong năm,400.000.000.000,-,-,400.000.000.000,400000000000.0,,,400000000000.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,96.712.775.806,96.712.775.806,,,96712775806.0,96712775806.0
Tại ngày 01/01/2021,Tại ngày 01/01/2021,Tại ngày 01/01/2021,1.600.000.000.000,-,158.120.223.631,1.758.120.223.631,1600000000000.0,,158120223631.0,1758120223631.0
Tăng vốn trong năm (*),Tăng vốn trong năm (*),Tăng vốn trong năm (*),1.588.175.470.000,937.623.735.000,-,2.525.799.205.000,1588175470000.0,937623735000.0,,2525799205000.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,-,413.495.678.387,413.495.678.387,,,413495678387.0,413495678387.0
Tại ngày 31/12/2021,Tại ngày 31/12/2021,Tại ngày 31/12/2021,3.188.175.470.000,937.623.735.000,571.615.902.018,4.697.415.107.018,3188175470000.0,937623735000.0,571615902018.0,4697415107018.0
