row_label_raw,row_label_full,col_0,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
,,,VND,VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,172.062.331.553,103.349.927.743,172062331553.0,103349927743.0
Thu hộ tiền đặt cọc từ người mua bất động sản,Thu hộ tiền đặt cọc từ người mua bất động sản,Thu hộ tiền đặt cọc từ người mua bất động sản,31.882.083.411,16.119.209.387,31882083411.0,16119209387.0
- Dự án Vinhomes Grand Park (Quận 9),- Dự án Vinhomes Grand Park (Quận 9),- Dự án Vinhomes Grand Park (Quận 9),9.982.070.471,8.212.657.050,9982070471.0,8212657050.0
"- Dự án Vinpearl Grand World, Phú Quốc","- Dự án Vinpearl Grand World, Phú Quốc","- Dự án Vinpearl Grand World, Phú Quốc",800.000.000,4.800.016.500,800000000.0,4800016500.0
- Dự án GS Metro City,- Dự án GS Metro City,- Dự án GS Metro City,750.012.940,1.800.014.040,750012940.0,1800014040.0
"- Dự án Vinpearl Phú Quốc, Bãi Dài (Vinwonders)","- Dự án Vinpearl Phú Quốc, Bãi Dài (Vinwonders)","- Dự án Vinpearl Phú Quốc, Bãi Dài (Vinwonders)",3.500.000.000,-,3500000000.0,
"- Dự án T&T DC Complex, Hà Nội","- Dự án T&T DC Complex, Hà Nội","- Dự án T&T DC Complex, Hà Nội",6.200.000.000,-,6200000000.0,
- Các dự án khác,- Các dự án khác,- Các dự án khác,10.650.000.000,1.306.521.797,10650000000.0,1306521797.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,-,24.148.100,,24148100.0
Công ty Cổ phần Bất động sản Khải Minh Land (1),Công ty Cổ phần Bất động sản Khải Minh Land (1),Công ty Cổ phần Bất động sản Khải Minh Land (1),88.412.979.379,83.059.029.392,88412979379.0,83059029392.0
Khách hàng đặt cọc theo tiến độ (2),Khách hàng đặt cọc theo tiến độ (2),Khách hàng đặt cọc theo tiến độ (2),46.902.180.642,-,46902180642.0,
"- Dự án Khu thương mại, biệt thự và chung cư cao cấp tại Long Hậu, Cần Guộc, Long An","- Dự án Khu thương mại, biệt thự và chung cư cao cấp tại Long Hậu, Cần Guộc, Long An","- Dự án Khu thương mại, biệt thự và chung cư cao cấp tại Long Hậu, Cần Guộc, Long An",15.107.560.660,-,15107560660.0,
"- Dự án khu nhà ở thương mại, nhà ở đô thị tại Bẩn Yên Nhân, Mỹ Hào, Hưng Yên","- Dự án khu nhà ở thương mại, nhà ở đô thị tại Bẩn Yên Nhân, Mỹ Hào, Hưng Yên","- Dự án khu nhà ở thương mại, nhà ở đô thị tại Bẩn Yên Nhân, Mỹ Hào, Hưng Yên",27.067.237.518,-,27067237518.0,
- Dự án Khu hỗn hợp 120 Định Công,- Dự án Khu hỗn hợp 120 Định Công,- Dự án Khu hỗn hợp 120 Định Công,4.727.382.464,-,4727382464.0,
"Các khoản phải trả, phải nộp ngắn hạn khác","Các khoản phải trả, phải nộp ngắn hạn khác","Các khoản phải trả, phải nộp ngắn hạn khác",4.865.088.121,4.147.540.864,4865088121.0,4147540864.0
Dài hạn,Dài hạn,Dài hạn,2.520.000.000,11.650.000.000,2520000000.0,11650000000.0
"Nhận ký cược, ký quỹ dài hạn","Nhận ký cược, ký quỹ dài hạn","Nhận ký cược, ký quỹ dài hạn",2.520.000.000,11.650.000.000,2520000000.0,11650000000.0
Cộng,Cộng,Cộng,174.582.331.553,114.999.927.743,174582331553.0,114999927743.0
