row_label_raw,row_label_full,Họ và tên,Chức vụ,2023Triệu đồng,2022Triệu đồng,numeric__Chức vụ,numeric__2023Triệu đồng,numeric__2022Triệu đồng
Ông Nguyễn Hoàng Hải,Ông Nguyễn Hoàng Hải,Ông Nguyễn Hoàng Hải,Quyền Tổng Giám đốc(từ ngày 3 tháng 10 năm 2023)Phó Tổng Giám đốc thường trực(từ ngày 2 tháng 8 năm 2023 đến ngày2 tháng 10 năm 2023),1.453,-,,1453.0,
Ông Trần Tấn Lộc,Ông Trần Tấn Lộc,Ông Trần Tấn Lộc,Tổng Giám đốc(đến ngày 2 tháng 10 năm 2023),4.872,6.075,,4872.0,6075.0
Ông Đào Hồng Châu,Ông Đào Hồng Châu,Ông Đào Hồng Châu,Phó Tổng Giám đốcPhó Tổng Giám đốc,3.849,3.733,,3849.0,3733.0
Ông Nguyễn Hồ Hoàng Vũ,Ông Nguyễn Hồ Hoàng Vũ,Ông Nguyễn Hồ Hoàng Vũ,kiểm Giám đốc Tài chính,3.400,3.163,,3400.0,3163.0
Ông Nguyễn Hương Minh,Ông Nguyễn Hương Minh,Ông Nguyễn Hương Minh,Phó Tổng Giám đốc,4.165,3.974,,4165.0,3974.0
Bà Đình Thị Thu Thảo,Bà Đình Thị Thu Thảo,Bà Đình Thị Thu Thảo,Phó Tổng Giám đốc(đến ngày 8 tháng 5 năm 2023),2.257,3.600,,2257.0,3600.0
Ông Lã Quang Trung,Ông Lã Quang Trung,Ông Lã Quang Trung,Kế toán Trường(tái bổ nhiệm ngày 4 tháng 5 năm 2023),1.385,1.289,,1385.0,1289.0
,,,,21.381,21.834,,21381.0,21834.0
