row_label_raw,row_label_full,col_0,Tiền gửi tại các TCTD khác Triệu đồng,Cho vay khách hàng Triệu đồng,Tiền gửi và vay các TCTD khác Triệu đồng,Tiền gửi của khách hàng Triệu đồng,Công cụ tài chính (*) triệu đồng,Đầu tư chứng khoán Triệu đồng,"Góp vốn, đầu tư dài hạn Triệu đồng",Phát hành giấy tờ có giá Triệu đồng,Các cam kết tín dụng Triệu đồng,numeric__Tiền gửi tại các TCTD khác Triệu đồng,numeric__Cho vay khách hàng Triệu đồng,numeric__Tiền gửi và vay các TCTD khác Triệu đồng,numeric__Tiền gửi của khách hàng Triệu đồng,numeric__Công cụ tài chính (*) triệu đồng,numeric__Đầu tư chứng khoán Triệu đồng,"numeric__Góp vốn, đầu tư dài hạn Triệu đồng",numeric__Phát hành giấy tờ có giá Triệu đồng,numeric__Các cam kết tín dụng Triệu đồng
31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31.12.2023,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0,31122023.0
Trong nước,Trong nước,Trong nước,23.149.492,140.448.924,16.363.869,153.979.070,57.102.083,7.151.638,300.000,2.000.000,4.351.794,23149492.0,140448924.0,16363869.0,153979070.0,57102083.0,7151638.0,300000.0,2000000.0,4351794.0
Nước ngoài,Nước ngoài,Nước ngoài,19.877.401,-,-,2.674.982,49.642,-,-,-,-,19877401.0,,,2674982.0,49642.0,,,,
,,,43.026.893,140.448.924,16.363.869,156.654.052,57.151.725,7.151.638,300.000,2.000.000,4.351.794,43026893.0,140448924.0,16363869.0,156654052.0,57151725.0,7151638.0,300000.0,2000000.0,4351794.0
31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31.12.2022,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0,31122022.0
Trong nước,Trong nước,Trong nước,18.295.736,130.505.614,9.421.326,146.292.529,17.510.839,16.218.725,300.000,-,6.176.032,18295736.0,130505614.0,9421326.0,146292529.0,17510839.0,16218725.0,300000.0,,6176032.0
Nước ngoài,Nước ngoài,Nước ngoài,7.751.066,-,2.471.700,2.521.487,62.637,-,-,-,-,7751066.0,,2471700.0,2521487.0,62637.0,,,,
,,,26.046.802,130.505.614,11.893.026,148.814.016,17.573.476,16.218.725,300.000,-,6.176.032,26046802.0,130505614.0,11893026.0,148814016.0,17573476.0,16218725.0,300000.0,,6176032.0
