row_label_raw,row_label_full,Chỉ tiêu,1.1.2023Triệu đồng,Phát sinh trong năm > Số phải nộpTriệu đồng,Phát sinh trong năm > Số đã nộpTriệu đồng,31.12.2023Triệu đồng,numeric__1.1.2023Triệu đồng,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng,numeric__31.12.2023Triệu đồng
Phải trả,Phải trả,Phải trả,,,,,,,,
Thuế TNDN,Phải trả > Thuế TNDN,Thuế TNDN,136.537,550.125,(488.157),198.505,136537.0,550125.0,-488157.0,198505.0
Thuế giá trị gia tăng,Phải trả > Thuế giá trị gia tăng,Thuế giá trị gia tăng,17.512,113.981,(112.095),19.398,17512.0,113981.0,-112095.0,19398.0
Thuế thu nhập cá nhân,Phải trả > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,20.849,139.244,(149.308),10.785,20849.0,139244.0,-149308.0,10785.0
Thuế nhà thầu,Phải trả > Thuế nhà thầu,Thuế nhà thầu,-,9.589,(9.589),-,,9589.0,-9589.0,
Khác,Phải trả > Khác,Khác,-,3.943,(3.943),-,,3943.0,-3943.0,
,,,174.898,816.882,(763.092),228.688,174898.0,816882.0,-763092.0,228688.0
Phải thu,Phải thu,Phải thu,,,,,,,,
Thuế TNDN,Phải thu > Thuế TNDN,Thuế TNDN,57,-,-,57,57.0,,,57.0
