row_label_raw,row_label_full,col_0,31.12.2023,31.12.2023_1,31.12.2022,31.12.2022_1,numeric__31.12.2023,numeric__31.12.2023_1,numeric__31.12.2022,numeric__31.12.2022_1
,,,Tên công ty,Giá gốcTriệu đồng,Tỷ lệnấm giữ (%),Giá gốcTriệu đồng,,,,
Công ty TNHH Một thành viênQuản lý nợ và Khai thác Tài sảnNgân hàng Thương mại Cổ phầnXuất Nhập Khẩu Việt Nam,Công ty TNHH Một thành viênQuản lý nợ và Khai thác Tài sảnNgân hàng Thương mại Cổ phầnXuất Nhập Khẩu Việt Nam,Công ty TNHH Một thành viênQuản lý nợ và Khai thác Tài sảnNgân hàng Thương mại Cổ phầnXuất Nhập Khẩu Việt Nam,300.000,"100,00",300.000,"100,00",300000.0,100.0,300000.0,100.0
