row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Thu nhập từ thanh lý các khoản đầu tư (i),Thu nhập từ thanh lý các khoản đầu tư (i),Thu nhập từ thanh lý các khoản đầu tư (i),5.628.221,17.389.278,5628221.0,17389278.0
Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,5.005.386,3.548.868,5005386.0,3548868.0
Cổ tức được chia (ii),Cổ tức được chia (ii),Cổ tức được chia (ii),6.091.277,3.349.223,6091277.0,3349223.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,39.361,139.738,39361.0,139738.0
Khác,Khác,Khác,7.015,-,7015.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,16.771.260,24.427.107,16771260.0,24427107.0
