row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,Ngắn hạn > Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,787.621,137.148,787621.0,137148.0
Chi phí trả trước khác,Ngắn hạn > Chi phí trả trước khác,Chi phí trả trước khác,32.271,65.872,32271.0,65872.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,819.892,203.020,819892.0,203020.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,Dài hạn > Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,947.763,1.095.822,947763.0,1095822.0
Chi phí trả trước khác,Dài hạn > Chi phí trả trước khác,Chi phí trả trước khác,2.319,2.527,2319.0,2527.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,950.082,1.098.349,950082.0,1098349.0
