row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Đơn vị tính: triệu VND > Số đầu năm,Đơn vị tính: triệu VND > Số đầu năm_1,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số đầu năm_1
Bắt động sản đang xây dựng đồ đang (i),Bắt động sản đang xây dựng đồ đang (i),Bắt động sản đang xây dựng đồ đang (i),12.358.960,-,11.936.579,-,12358960.0,,11936579.0,
Bắt động sản để bán đã hoàn thành (i),Bắt động sản để bán đã hoàn thành (i),Bắt động sản để bán đã hoàn thành (i),350.423,(38.658),-,-,350423.0,-38658.0,,
Hàng hóa,Hàng hóa,Hàng hóa,14.656,(14.591),1.070.221,(21.074),14656.0,-14591.0,1070221.0,-21074.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.724.039,(53.249),13.006.800,(21.074),12724039.0,-53249.0,13006800.0,-21074.0
