row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Ngắn hạn > Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),27.203.452,27.384.364,27203452.0,27384364.0
Các khoản cho vay khác,Ngắn hạn > Các khoản cho vay khác,Các khoản cho vay khác,1.052.246,55.000,1052246.0,55000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,28.255.698,27.439.364,28255698.0,27439364.0
Dự phòng phải thu về cho vay ngắn hạn khó đòi,Ngắn hạn > Dự phòng phải thu về cho vay ngắn hạn khó đòi,Dự phòng phải thu về cho vay ngắn hạn khó đòi,(1.258.208),(134.000),-1258208.0,-134000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Dài hạn > Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),Các khoản cho các bên liên quan vay(Thuyết minh số 31.3),7.547.345,25.057.848,7547345.0,25057848.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,7.547.345,25.057.848,7547345.0,25057848.0
