row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Chi phí hình thành bắt động sản,Chi phí hình thành bắt động sản,Chi phí hình thành bắt động sản,2.305.951,1.931.159,2305951.0,1931159.0
Trích lập/(hoản nhập) các khoản dự phòng,Trích lập/(hoản nhập) các khoản dự phòng,Trích lập/(hoản nhập) các khoản dự phòng,1.275.030,(2.637.343),1275030.0,-2637343.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,711.895,812.017,711895.0,812017.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,505.483,445.289,505483.0,445289.0
"Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất","Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất","Chi phí khấu hao, hao mòn và phân bổ chi phí thuê đất",351.726,474.769,351726.0,474769.0
Chi phí từ thiện,Chi phí từ thiện,Chi phí từ thiện,242.202,4.318.789,242202.0,4318789.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),320.328,69.034,320328.0,69034.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.712.615,5.413.714,5712615.0,5413714.0
