row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty VinES Hà Tĩnh,Công ty VinES Hà Tĩnh,Công ty VinES Hà Tĩnh,Công ty con,Lãi vay phải trả,109.763,-,,,109763.0,
Công ty VinBigdata,Công ty VinBigdata,Công ty VinBigdata,Công ty con,Lãi vay phải trả,36.217,-,,,36217.0,
Công ty Vantix,Công ty Vantix,Công ty Vantix,Công ty con,Lãi vay phải trả,29.834,-,,,29834.0,
Công ty VinAI,Công ty VinAI,Công ty VinAI,Công ty con,Lãi vay phải trả,22.439,-,,,22439.0,
Công ty Vinbrain,Công ty Vinbrain,Công ty Vinbrain,Công ty con,Phải trả khác,12.407,-,,,12407.0,
Các công ty khác,Các công ty khác,Các công ty khác,Công ty con,Phải trả khác,17.302,9.816,,,17302.0,9816.0
,,,,,227.962,9.816,,,227962.0,9816.0
