row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,701.006,3.999.914,701006.0,3999914.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,717.546,383.977,717546.0,383977.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.418.552,4.383.891,1418552.0,4383891.0
