row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,12.381.115,2.748.882,12381115.0,2748882.0
Trả trước cho các bên liên quan,Trả trước cho các bên liên quan,Trả trước cho các bên liên quan,29.419,153.972,29419.0,153972.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.410.534,2.902.854,12410534.0,2902854.0
Dự phòng trả trước cho người bán khó đòi,Dự phòng trả trước cho người bán khó đòi,Dự phòng trả trước cho người bán khó đòi,(50.817),(33.709),-50817.0,-33709.0
Chi tiết các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Chi tiết các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Chi tiết các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Chi tiết các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Chi tiết các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,,
Trả trước cho một đối tác doanh nghiệp (*),Chi tiết các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán: > Trả trước cho một đối tác doanh nghiệp (*),Trả trước cho một đối tác doanh nghiệp (*),8.626.100,-,8626100.0,
