row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Các cá nhân (thành viên mặt thiết trong gia đình của cổ đông lớn và các bên liên quan khác),Các cá nhân (thành viên mặt thiết trong gia đình của cổ đông lớn và các bên liên quan khác),Các cá nhân (thành viên mặt thiết trong gia đình của cổ đông lớn và các bên liên quan khác),Nhận chuyển nhượng cổ phần Cấn trừ khoản đặt cọc với phải trả từ nhận chuyển nhượng cổ phần,394.000394.000,- -,,394000394000.0,
Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu),Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu),Quỹ Thiện Tâm (tổ chức cùng chủ sở hữu),Chi phí từ thiện phát sinh Chuyển tiền cho mục đích từ thiện,-,25.0005.000,,,250005000.0
Công ty Cổ phần Tập đoàn Đầu tư Việt Nam (tổ chức cùng chủ sở hữu),Công ty Cổ phần Tập đoàn Đầu tư Việt Nam (tổ chức cùng chủ sở hữu),Công ty Cổ phần Tập đoàn Đầu tư Việt Nam (tổ chức cùng chủ sở hữu),Phải trả mua hàng hóa và dịch vụ Nhận chuyển nhượng khoản đầu tư,145.864-,148.270470.503,,,148270470503.0
