row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Các khoản cho vay và lãi vay khó đòi,Các khoản cho vay và lãi vay khó đòi,Các khoản cho vay và lãi vay khó đòi,1.489.042,125.009,134.987,-,1489042.0,125009.0,134987.0,
Các khoản phải thu khó đòi khác,Các khoản phải thu khó đòi khác,Các khoản phải thu khó đòi khác,230.154,7.063,50.426,11.773,230154.0,7063.0,50426.0,11773.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.719.196,132.072,185.413,11.773,1719196.0,132072.0,185413.0,11773.0
