row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty VS,Công ty VS,Công ty VS,Công ty con,Lãi vay phải trả,181.968,-,,,181968.0,
Công ty VinAcademy,Công ty VinAcademy,Công ty VinAcademy,Công ty con,Lãi vay phải trả,172.953,73.847,,,172953.0,73847.0
Công ty VinBus,Công ty VinBus,Công ty VinBus,Công ty con,Lãi vay phải trả,-,60.366,,,,60366.0
Công ty Vinschool,Công ty Vinschool,Công ty Vinschool,Công ty con,Lãi vay phải trả,50.220,19.497,,,50220.0,19497.0
Các công ty khác,Các công ty khác,Các công ty khác,Công ty con,Lãi vay phải trả,31.867,115.087,,,31867.0,115087.0
,,,,,437.008,268.797,,,437008.0,268797.0
