row_label_raw,row_label_full,Thời hạn,31.12.2023,31.12.2023_1,31.12.2023_2,31.12.2022,31.12.2022_1,31.12.2022_2,numeric__31.12.2023,numeric__31.12.2023_1,numeric__31.12.2023_2,numeric__31.12.2022,numeric__31.12.2022_1,numeric__31.12.2022_2
Thời hạn,Thời hạn,Thời hạn,Tổng khoản thanh toán tiền thuê tài chính VND,Trả tiền lãi thuê VND,Trả nợ gốc VND,Tổng khoản thanh toán tiền thuê tài chính VND,Trả tiền lãi thuê VND,Trả nợ gốc VND,,,,,,
Trên 1 năm đến 5 năm Bên thứ ba,Thời hạn > Trên 1 năm đến 5 năm Bên thứ ba,Trên 1 năm đến 5 năm Bên thứ ba,5.956.685.722,986.142.166,4.970.543.556,-,-,-,5956685722.0,986142166.0,4970543556.0,,,
Công ty Cho thuê tài chính TNHH MTV Quốc tế Chailease,Thời hạn > Công ty Cho thuê tài chính TNHH MTV Quốc tế Chailease,Công ty Cho thuê tài chính TNHH MTV Quốc tế Chailease,3.778.648.032,629.249.395,3.149.398.637,-,-,-,3778648032.0,629249395.0,3149398637.0,,,
Công ty Cho thuê tài chính TNHH BIDV - SUMI TRUST Chi nhánh Đà Nẵng,Thời hạn > Công ty Cho thuê tài chính TNHH BIDV - SUMI TRUST Chi nhánh Đà Nẵng,Công ty Cho thuê tài chính TNHH BIDV - SUMI TRUST Chi nhánh Đà Nẵng,2.178.037.690,356.892.771,1.821.144.919,-,-,-,2178037690.0,356892771.0,1821144919.0,,,
Cộng,Thời hạn > Cộng,Cộng,5.956.685.722,986.142.166,4.970.543.556,-,-,-,5956685722.0,986142166.0,4970543556.0,,,
