row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND
Công ty CP Đầu tư Hải Thạch B.O.T,Công ty CP Đầu tư Hải Thạch B.O.T,Công ty CP Đầu tư Hải Thạch B.O.T,"Cổ đông lớn, Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng, Thành viên HĐQT Võ Thụy Linh",Chi phí lãi vayTrả tiền vayTrả tiền lãi vayGóp vốn,2.029.294.94858.111.400.00023.642.753.053-,10.125.677.28269.288.600.000-358.831.250.000,,,,
Công ty Cổ phần Tư vấn Xây dựng A2Z,Công ty CP Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Tư vấn Xây dựng A2Z,Công ty Cổ phần Tư vấn Xây dựng A2Z,Công ty có liên quan của Thành viên Ban kiểm soát Phan Thị Mai đến ngày 19/4/2022,"Bán hàng hóa, dịch vụ",-,95.454.546,,,,95454546.0
Công ty Cổ phần An ninh Đèo Cả,Công ty CP Đầu tư Hải Thạch B.O.T > Công ty Cổ phần An ninh Đèo Cả,Công ty Cổ phần An ninh Đèo Cả,"Công ty có liên quan của Trường Ban kiểm soát Nguyễn Minh Giang, Công ty con của Công ty mẹ","Mua hàng hóa, dịch vụ",25.157.351.185,27.149.203.000,,,25157351185.0,27149203000.0
Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,Công ty CP Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,Công ty Cổ phần Tư vấn Xây dựng Hoàng Long,"Công ty có liên quan của Thành viên HĐQT, TGD Nguyễn Quang Huy đến ngày 24/03/2022","Bán hàng hóa, dịch vụ",-,106.363.638,,,,106363638.0
Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty CP Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty Cổ phần Đầu tư Hạ tầng Miền Bắc,Công ty có liên quan của Trường Ban kiểm soát Nguyễn Minh Giang từ ngày 30/06/2023,Chi phí lãi vayTrả tiền vayTrả tiền lãi vay,1.511.232.87644.000.000.00020.161.583.331,-,,,1.51123287644e+31,
