row_label_raw,row_label_full,Bên liên quan > Công ty Cổ phần BOT Trung Lương - Mỹ Thuận,"Mối quan hệ > Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó Chủ tịch HĐQT Nguyễn Tấn Đông, Trường Ban kiểm soát Nguyễn Minh Giang đến ngày 16/10/2023","Nội dung nghiệp vụ > Bán hàng hóa, dịch vụ",Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND > 9.436.942.812,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND > 30.196.388.355,"numeric__Mối quan hệ > Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, Phó Chủ tịch HĐQT Nguyễn Tấn Đông, Trường Ban kiểm soát Nguyễn Minh Giang đến ngày 16/10/2023","numeric__Nội dung nghiệp vụ > Bán hàng hóa, dịch vụ",numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND > 9.436.942.812,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND > 30.196.388.355
Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đẻo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đẻo Cả,Công ty Cổ phần Quản lý và Khai thác Đường cao tốc Đẻo Cả,Công ty có liên quan của PTGD Lê Châu Thắng; Thành viên HĐQT kiểm TGD Nguyễn Quang Huy; Phó TGD Thường trực Trần Văn Chí; PTGD Nguyễn Quỳnh Mai; Kế toán trưởng Nguyễn Văn Ân; Phụ trách quản trị công ty Trần Tấn Huy.,"Bán hàng hóa, dịch vụMua hàng hóa, dịch vụThu nhập khác từ thanh lý công cụ dụng cụ",1.815.527.26752.616.857.023147.371.354,2.397.510.718--,,,1.8155272675261684e+29,
Công ty Cổ phần Xây dựng Đẻo Cả,Công ty Cổ phần Xây dựng Đẻo Cả,Công ty Cổ phần Xây dựng Đẻo Cả,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng,"Bán hàng hóa, dịch vụMua hàng hóa, dịch vụ",24.467.907.81749.453.166.743,88.177.621.33261.051.931.885,,,2.4467907817494534e+21,8.817762133261051e+21
Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty Cổ phần Cao tốc Cam Lâm - Vĩnh Hảo,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông,"Bán hàng hóa, dịch vụChi tiền hợp tác kinh doanhLợi nhuận từ hợp tác kinh doanh",297.715.246.44260.000.000.0001.750.100.044,----,,,2.977152464426e+32,
Công ty Cổ phần Đầu tư Thương mại Quốc tế Hà Thành,Công ty Cổ phần Đầu tư Thương mại Quốc tế Hà Thành,Công ty Cổ phần Đầu tư Thương mại Quốc tế Hà Thành,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng,Chi trả lợi nhuận cho Nhà đầu tưNhận tiền góp vốn,19.759.545400.000.000,----,,,1.97595454e+16,
