row_label_raw,row_label_full,Năm 2022,"Bắc Giang,Lạng Sơn VND",Huế VND,Đà Nẵng VND,"Phú Yên,Khánh Hòa VND",Địa bàn khác VND,Tổng cộng VND,"numeric__Bắc Giang,Lạng Sơn VND",numeric__Huế VND,numeric__Đà Nẵng VND,"numeric__Phú Yên,Khánh Hòa VND",numeric__Địa bàn khác VND,numeric__Tổng cộng VND
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,286.349.845.288,213.878.178.970,354.888.957.777,1.132.256.189.732,107.209.579.657,2.094.582.751.424,286349845288.0,213878178970.0,354888957777.0,1132256189732.0,107209579657.0,2094582751424.0
Tài sân bộ phận,Tài sân bộ phận,Tài sân bộ phận,12.763.032.800.755,1.412.542.097.878,7.448.716.812.690,14.028.940.773.184,,35.653.232.484.507,12763032800755.0,1412542097878.0,7448716812690.0,14028940773184.0,,35653232484507.0
Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,,,,,,(196.901.788.609),,,,,,-196901788609.0
Năm 2023,Năm 2023,Năm 2023,"Bắc Giang,Lạng Sơn VND",Huế VND,Đà Nẵng VND,"Phú Yên,Khánh Hòa VND",Địa bàn khác VND,Tổng cộng VND,,,,,,
Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Năm 2023 > Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,Doanh thu thuần về bán hàng và cung cấp dịch vụ ra bên ngoài,393.747.441.610,428.643.988.085,63.844.214.305,1.477.431.882.518,321.874.712.733,2.685.542.239.251,393747441610.0,428643988085.0,63844214305.0,1477431882518.0,321874712733.0,2685542239251.0
Tài sân bộ phận,Năm 2023 > Tài sân bộ phận,Tài sân bộ phận,13.433.838.549.847,1.359.278.211.591,7.764.624.993.313,14.203.715.247.848,18.697.786.284,36.780.154.788.883,13433838549847.0,1359278211591.0,7764624993313.0,14203715247848.0,18697786284.0,36780154788883.0
Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Năm 2023 > Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,Tổng chí phí đã phát sinh để mua tài sản cố định và các tài sản dài hạn khác,,,,,,(128.953.497.802),,,,,,-128953497802.0
