row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2023,Từ 01 năm trở xuống VND > Tại ngày 31 tháng 12 năm 2023,Trên 01 đến 05 năm VND > Tại ngày 31 tháng 12 năm 2023,Trên 05 năm VND > Tại ngày 31 tháng 12 năm 2023,Cộng VND > Tại ngày 31 tháng 12 năm 2023,numeric__Từ 01 năm trở xuống VND > Tại ngày 31 tháng 12 năm 2023,numeric__Trên 01 đến 05 năm VND > Tại ngày 31 tháng 12 năm 2023,numeric__Trên 05 năm VND > Tại ngày 31 tháng 12 năm 2023,numeric__Cộng VND > Tại ngày 31 tháng 12 năm 2023
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.105.886.042.898,365.083.898.327,-,1.470.969.941.225,1105886042898.0,365083898327.0,,1470969941225.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,4.619.425.163,289.211.817.160,-,293.831.242.323,4619425163.0,289211817160.0,,293831242323.0
Vay và nợ,Vay và nợ,Vay và nợ,1.004.158.155.482,10.510.771.692.576,8.769.214.502.175,20.284.144.350.233,1004158155482.0,10510771692576.0,8769214502175.0,20284144350233.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,439.427.348.028,4.754.996.834.525,-,5.194.424.182.553,439427348028.0,4754996834525.0,,5194424182553.0
Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,583.632.521.047,55.749.237.238,5.500.000.000,644.881.758.285,583632521047.0,55749237238.0,5500000000.0,644881758285.0
Cộng,Cộng,Cộng,3.137.723.492.618,15.975.813.479.826,8.774.714.502.175,27.888.251.474.619,3137723492618.0,15975813479826.0,8774714502175.0,27888251474619.0
