row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2022VND,,
Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,Giá vốn các trạm thu phí BOT,600.822.538.351,548.074.846.410,600822538351.0,548074846410.0
Giá vốn xây lắp,Giá vốn xây lắp,Giá vốn xây lắp,961.738.097.493,482.152.924.310,961738097493.0,482152924310.0
"Giá vốn duy tu bảo dưỡng hàm, đường","Giá vốn duy tu bảo dưỡng hàm, đường","Giá vốn duy tu bảo dưỡng hàm, đường",21.046.948.083,17.947.348.272,21046948083.0,17947348272.0
Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,Giá vốn cung cấp dịch vụ trung chuyển,15.848.673.071,14.846.699.243,15848673071.0,14846699243.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,5.667.050.083,15.006.780.880,5667050083.0,15006780880.0
Cộng,Cộng,Cộng,1.605.123.307.081,1.078.028.599.115,1605123307081.0,1078028599115.0
