row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2022VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,662.435.560.342,647.600.236.079,662435560342.0,647600236079.0
Lỗ từ công ty liên doanh liên kết,Lỗ từ công ty liên doanh liên kết,Lỗ từ công ty liên doanh liên kết,4.844.249.006,-,4844249006.0,
Cộng,Cộng,Cộng,667.279.809.348,647.600.236.079,667279809348.0,647600236079.0
