row_label_raw,row_label_full,Mãsô,Chì tiêu,Thuyếtminh,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Chì tiêu,numeric__Thuyếtminh,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
Mãsô,Mãsô,Mãsô,Chì tiêu,Thuyếtminh,2023VND,2022VND,,,,
51,51,51,Chi phí thuế thu nhập doanhnghiệp (“TNDN”) hiện hành,VI.9,62.524.153.479(2.260.754.189),58.772.545.135(2.250.873.784),,,,
52,52,52,Chi phí thuế TNDN hoãn lại,VI.9,62.524.153.479(2.260.754.189),58.772.545.135(2.250.873.784),,,,
60,52 > 60,60,Lợi nhuận sau thuế TNDN,,364.457.217.861,297.409.288.870,,,364457217861.0,297409288870.0
,,,Phân bổ cho:,,,,,,,
61,52 > 61,61,Cổ đông của Công ty,,322.122.856.962,264.050.336.161,,,322122856962.0,264050336161.0
62,52 > 62,62,Cổ đông không kiểm soát,,42.334.360.899,33.358.952.709,,,42334360899.0,33358952709.0
70,52 > 70,70,Lãi cơ bản trên cổ phiếu,VI.10,1.010,982,,,1010.0,982.0
71,52 > 71,71,Lãi suy giảm trên cổ phiếu,VI.11,678,929,,,678.0,929.0
