row_label_raw,row_label_full,col_0,31.12.2023 > Giá trị VND,31.12.2023 > Dự phòng VND,01.01.2023 > Giá trị VND,01.01.2023 > Dự phòng VND,31.12.2023 > VND,31.12.2023 > VND_1,01.01.2023,numeric__31.12.2023 > Giá trị VND,numeric__31.12.2023 > Dự phòng VND,numeric__01.01.2023 > Giá trị VND,numeric__01.01.2023 > Dự phòng VND,numeric__31.12.2023 > VND,numeric__31.12.2023 > VND_1,numeric__01.01.2023
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,1.470.969.941.225,-,1.517.181.422.897,-,1.470.969.941.225,1.517.181.422.897,,1470969941225.0,,1517181422897.0,,1470969941225.0,1517181422897.0,
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,4.619.425.163,-,111.933.245.928,-,4.619.425.163,111.933.245.928,,4619425163.0,,111933245928.0,,4619425163.0,111933245928.0,
Vay và nợ,Vay và nợ,Vay và nợ,20.284.144.350.233,-,20.652.702.778.926,-,20.284.144.350.233,20.652.702.778.926,,20284144350233.0,,20652702778926.0,,20284144350233.0,20652702778926.0,
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,12.836.810.688,-,13.722.454.189,-,12.836.810.688,13.722.454.189,,12836810688.0,,13722454189.0,,12836810688.0,13722454189.0,
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,541.716.066.673,-,637.279.516.640,-,541.716.066.673,637.279.516.640,,541716066673.0,,637279516640.0,,541716066673.0,637279516640.0,
Cộng,Cộng,Cộng,22.314.286.593.982,-,22.932.819.418.580,-,22.314.286.593.982,22.932.819.418.580,,22314286593982.0,,22932819418580.0,,22314286593982.0,22932819418580.0,
