row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2022VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",514.646.830.681,431.205.077.480,514646830681.0,431205077480.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,340.609.507.539,290.434.361.409,340609507539.0,290434361409.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,310.893.451.005,283.718.402.007,310893451005.0,283718402007.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,113.508.607.978,157.541.546.456,113508607978.0,157541546456.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,296.294.709.177,104.302.618.164,296294709177.0,104302618164.0
Cộng,Cộng,Cộng,1.575.953.106.380,1.267.202.005.516,1575953106380.0,1267202005516.0
