row_label_raw,row_label_full,col_0,Năm tài chínhkết thúc ngày 31 tháng 12 năm,Năm tài chínhkết thúc ngày 31 tháng 12 năm_1,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm,numeric__Năm tài chínhkết thúc ngày 31 tháng 12 năm_1
,,,2023VND,2023VND,,
Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi,Lợi nhuận sau thuế cho Cổ đông của Công tySố trích lập quỹ khen thưởng phúc lợi,322.122.856.962,264.050.336.161,322122856962.0,264050336161.0
Lợi nhuận phân bổ cho cổ đông của Công tysở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông của Công tysở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đông của Công tysở hữu cổ phiếu phổ thông,322.122.856.962,264.050.336.161,322122856962.0,264050336161.0
Số lượng CP phổ thông đang lưu hành bìnhquân trong năm,Số lượng CP phổ thông đang lưu hành bìnhquân trong năm,Số lượng CP phổ thông đang lưu hành bìnhquân trong năm,318.843.035,268.823.719,318843035.0,268823719.0
Số lượng cổ phiếu dự kiến phát hành,Số lượng cổ phiếu dự kiến phát hành,Số lượng cổ phiếu dự kiến phát hành,156.441.613,15.390.223,156441613.0,15390223.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,678,929,678.0,929.0
