row_label_raw,row_label_full,col_0,Tỷ lệ lợi ích,Quyền biểu quyết,numeric__Tỷ lệ lợi ích,numeric__Quyền biểu quyết
Quyền sở hữu trực tiếp,Quyền sở hữu trực tiếp,Quyền sở hữu trực tiếp,"1,23%","1,23%",0.0123,0.0123
Quyền sở hữu và biểu quyết gián tiếp,Quyền sở hữu và biểu quyết gián tiếp,Quyền sở hữu và biểu quyết gián tiếp,"20,06%","20,11%",0.2006,0.2011
- Công ty CP Đầu tư Hải Thạch B.O.T,- Công ty CP Đầu tư Hải Thạch B.O.T,- Công ty CP Đầu tư Hải Thạch B.O.T,"20,06%","20,11%",0.2006,0.2011
Cộng,Cộng,Cộng,"21,29%","21,34%",0.21289999999999998,0.2134
