row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,31.12.2023 VND,01.01.2023 VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__31.12.2023 VND,numeric__01.01.2023 VND
PHÀI THU DÀI HẠN KHÁC,PHÀI THU DÀI HẠN KHÁC,PHÀI THU DÀI HẠN KHÁC,,,146.607.367.942,272.455.954.504,,,146607367942.0,272455954504.0
Công ty Cổ phần BOTHưng Phát,Công ty Cổ phần BOTHưng Phát,Công ty Cổ phần BOTHưng Phát,Công ty con của Công ty mẹ,Tạm ứng cổ tức,50.924.984.504,50.924.984.504,,,50924984504.0,50924984504.0
Công ty Cổ phần BOTHưng Phát,Công ty Cổ phần BOTHưng Phát,Công ty Cổ phần BOTHưng Phát,Công ty con của Công ty mẹ,Tạm ứng cổ tức,50.924.984.504,50.924.984.504,,,50924984504.0,50924984504.0
Công ty Cổ phần Đầu tưThương mại Quốc tế HàThành,Công ty Cổ phần Đầu tưThương mại Quốc tế HàThành,Công ty Cổ phần Đầu tưThương mại Quốc tế HàThành,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng,Tạm ứng cổ tức,33.932.283.394,-,,,33932283394.0,
Công ty Cổ phần Đầu tưThương mại Quốc tế HàThành,Công ty Cổ phần Đầu tưThương mại Quốc tế HàThành,Công ty Cổ phần Đầu tưThương mại Quốc tế HàThành,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Hữu Hùng,Tạm ứng cổ tức,33.932.283.394,-,,,33932283394.0,
Công ty Cổ phần Tập ĐoànĐèo Cả,Công ty Cổ phần Tập ĐoànĐèo Cả,Công ty Cổ phần Tập ĐoànĐèo Cả,Công ty mẹ,Hợp tác kinh doanh,-,221.530.970.000,,,,221530970000.0
Công ty Cổ phần Tập ĐoànĐèo Cả,Công ty Cổ phần Tập ĐoànĐèo Cả,Công ty Cổ phần Tập ĐoànĐèo Cả,Công ty mẹ,Hợp tác kinh doanh,-,221.530.970.000,,,,221530970000.0
Công ty Cổ phần Cao tốcCam Lâm – Vĩnh Hảo,Công ty Cổ phần Cao tốcCam Lâm – Vĩnh Hảo,Công ty Cổ phần Cao tốcCam Lâm – Vĩnh Hảo,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông,Hợp tác kinh doanh,61.750.100.044,-,,,61750100044.0,
Công ty Cổ phần Cao tốcCam Lâm – Vĩnh Hảo,Công ty Cổ phần Cao tốcCam Lâm – Vĩnh Hảo,Công ty Cổ phần Cao tốcCam Lâm – Vĩnh Hảo,Công ty có liên quan của Phó Chủ tịch HĐQT Nguyễn Tấn Đông,Hợp tác kinh doanh,61.750.100.044,-,,,61750100044.0,
