row_label_raw,row_label_full,31.12.2023,Dự án BOT VND,Hoạt động xây lắp VND,"Duy tu bảo dưỡng cầu, đường VND",Dịch vụ trung chuyển VND,Hoạt động khác VND,Tổng cộng VND,numeric__Dự án BOT VND,numeric__Hoạt động xây lắp VND,"numeric__Duy tu bảo dưỡng cầu, đường VND",numeric__Dịch vụ trung chuyển VND,numeric__Hoạt động khác VND,numeric__Tổng cộng VND
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,34.648.048.261.987,573.038.588.466,48.006.104.057,8.794.567.958,121.562.863.202,35.399.450.385.670,34648048261987.0,573038588466.0,48006104057.0,8794567958.0,121562863202.0,35399450385670.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,,,1.380.704.403.213,,,,,,1380704403213.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,34.648.048.261.987,573.038.588.466,48.006.104.057,8.794.567.958,121.562.863.202,36.780.154.788.883,34648048261987.0,573038588466.0,48006104057.0,8794567958.0,121562863202.0,36780154788883.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,26.984.370.585.157,204.946.942.349,20.665.060.408,-,13.409.453.125,27.223.392.041.039,26984370585157.0,204946942349.0,20665060408.0,,13409453125.0,27223392041039.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,,,,,,823.861.418.380,,,,,,823861418380.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,26.984.370.585.157,204.946.942.349,20.665.060.408,-,13.409.453.125,28.047.253.459.419,26984370585157.0,204946942349.0,20665060408.0,,13409453125.0,28047253459419.0
