row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Chi phí khấu hao tài sản ngưng hoạt động,Chi phí khấu hao tài sản ngưng hoạt động,Chi phí khấu hao tài sản ngưng hoạt động,38.661.346.699,3.340.585.554,38661346699.0,3340585554.0
Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,Chi phí giải phóng tàu chậm,8.374.280.398,-,8374280398.0,
Xử lý công trình xây dựng cơ bản dở dang,Xử lý công trình xây dựng cơ bản dở dang,Xử lý công trình xây dựng cơ bản dở dang,2.629.436.930,-,2629436930.0,
Chi phí khác,Chi phí khác,Chi phí khác,1.374.625.785,767.642.842,1374625785.0,767642842.0
,,,51.039.689.812,4.108.228.396,51039689812.0,4108228396.0
