row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2019 VND > 2.876.923.270,Số phát sinh trong năm VND > 147.405.625.764,Số đã nộp trong năm VND > (21.935.006.085),Số đã khấu trừ trong năm VND > (124.978.176.374),31/12/2019 VND > 3.369.366.575,numeric__1/1/2019 VND > 2.876.923.270,numeric__Số phát sinh trong năm VND > 147.405.625.764,numeric__Số đã nộp trong năm VND > (21.935.006.085),numeric__Số đã khấu trừ trong năm VND > (124.978.176.374),numeric__31/12/2019 VND > 3.369.366.575
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,20.910.923,956.633.903,(948.603.145),-,28.941.681,20910923.0,956633903.0,-948603145.0,,28941681.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,13.377.330,329.190.200,(315.526.650),-,27.040.880,13377330.0,329190200.0,-315526650.0,,27040880.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",17.033.550.724,20.777.664.884,(37.093.505.282),(104.989.373),612.720.953,17033550724.0,20777664884.0,-37093505282.0,-104989373.0,612720953.0
Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,Thuế bảo vệ môi trường,137.400,88.025.040,(84.334.440),-,3.828.000,137400.0,88025040.0,-84334440.0,,3828000.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,2.049.256.751,(2.049.256.751),-,-,,2049256751.0,-2049256751.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,29.583.839,(29.583.839),-,-,,29583839.0,-29583839.0,,
,,,19.944.899.647,171.635.980.381,(62.455.816.192),(125.083.165.747),4.041.898.089,19944899647.0,171635980381.0,-62455816192.0,-125083165747.0,4041898089.0
