row_label_raw,row_label_full,col_0,31/12/2019,31/12/2019_1,1/1/2019,1/1/2019_1,numeric__31/12/2019,numeric__31/12/2019_1,numeric__1/1/2019,numeric__1/1/2019_1
,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,4.324.188.484,-,-,-,4324188484.0,,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,120.159.255.836,(1.834.410.628),397.752.875.273,(2.686.546.493),120159255836.0,-1834410628.0,397752875273.0,-2686546493.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,13.297.913.301,-,16.296.485.822,-,13297913301.0,,16296485822.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,5.137.858.757,-,30.840.403.803,-,5137858757.0,,30840403803.0,
Thành phẩm,Thành phẩm,Thành phẩm,421.059.386.200,(2.844.618.564),569.099.540.568,(38.501.801.581),421059386200.0,-2844618564.0,569099540568.0,-38501801581.0
Hàng hóa,Hàng hóa,Hàng hóa,112.208.595.580,(54.948.942),124.576.935.502,-,112208595580.0,-54948942.0,124576935502.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,9.567.216.511,-,802.783.625.908,(319.309.721),9567216511.0,,802783625908.0,-319309721.0
Hàng hóa bất động sản (*),Hàng hóa bất động sản (*),Hàng hóa bất động sản (*),46.272.823.236,-,46.272.823.236,-,46272823236.0,,46272823236.0,
,,,732.027.237.905,(4.733.978.134),1.987.622.690.112,(41.507.657.795),732027237905.0,-4733978134.0,1987622690112.0,-41507657795.0
