row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Thu tiền bồi thường tổn thất hàng hóa,Thu tiền bồi thường tổn thất hàng hóa,Thu tiền bồi thường tổn thất hàng hóa,22.384.847.601,221.711.301,22384847601.0,221711301.0
"Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng","Thường chỉ tiêu sản lượng, hỗ trợ bán hàng",3.155.374.338,661.944.743,3155374338.0,661944743.0
Thu hồi nợ xấu đã xử lý,Thu hồi nợ xấu đã xử lý,Thu hồi nợ xấu đã xử lý,1.188.685.625,-,1188685625.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,6.554.011.314,2.120.518.683,6554011314.0,2120518683.0
,,,33.282.918.878,3.004.174.727,33282918878.0,3004174727.0
