row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2019 VND,1/1/2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2019 VND,numeric__1/1/2019 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,1.649.107.301.207,2.801.981.710.465,100.0,,1649107301207.0,2801981710465.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,293.516.487.031,256.028.237.163,110.0,4.0,293516487031.0,256028237163.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,293.505.572.732,256.017.854.082,111.0,,293505572732.0,256017854082.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,10.914.299,10.383.081,112.0,,10914299.0,10383081.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,2.000.000.000,2.000.000.000,120.0,,2000000000.0,2000000000.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,5(a),2.000.000.000,2.000.000.000,123.0,,2000000000.0,2000000000.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,529.549.698.943,364.071.685.400,130.0,,529549698943.0,364071685400.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,6,623.584.956.685,433.724.670.545,131.0,6.0,623584956685.0,433724670545.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,7,360.157.575.111,359.052.562.624,132.0,7.0,360157575111.0,359052562624.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8(a),207.937.393.092,227.030.533.001,136.0,,207937393092.0,227030533001.0
Dự phòng phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,137,9,(1.324.105.757.079),(1.317.711.611.904),137.0,9.0,-1324105757079.0,-1317711611904.0
Tài sản thiếu chờ xử lý,TÀI SẢN > Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,139,10,661.975.531.134,661.975.531.134,139.0,10.0,661975531134.0,661975531134.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,11,727.293.259.771,1.946.115.032.317,140.0,11.0,727293259771.0,1946115032317.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,732.027.237.905,1.987.622.690.112,141.0,,732027237905.0,1987622690112.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,(4.733.978.134),(41.507.657.795),149.0,,-4733978134.0,-41507657795.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,96.747.855.462,233.766.755.585,150.0,,96747855462.0,233766755585.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,12(a),7.173.706.992,162.589.568.746,151.0,,7173706992.0,162589568746.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,85.715.995.523,67.173.910.122,152.0,,85715995523.0,67173910122.0
Thuế phải thu Nhà nước,TÀI SẢN > Thuế phải thu Nhà nước,Thuế phải thu Nhà nước,153,13(a),3.858.152.947,4.003.276.717,153.0,,3858152947.0,4003276717.0
