row_label_raw,row_label_full,col_0,31/12/2019Giá gốc/Số cókhả năng trả nợVND,1/1/2019Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2019Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2019Giá gốc/Số cókhả năng trả nợVND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty Cổ phần Xây lắp Cơ khí và Lương thựcThực phẩm,Các công ty con > Công ty Cổ phần Xây lắp Cơ khí và Lương thựcThực phẩm,Công ty Cổ phần Xây lắp Cơ khí và Lương thựcThực phẩm,978.499.610,2.205.068.800,978499610.0,2205068800.0
Công ty Cổ phần Bao bì Tiền Giang,Các công ty con > Công ty Cổ phần Bao bì Tiền Giang,Công ty Cổ phần Bao bì Tiền Giang,427.848.410,2.158.698.531,427848410.0,2158698531.0
Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩmCà Mau,Các công ty con > Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩmCà Mau,Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩmCà Mau,79.320.217,79.371.456,79320217.0,79371456.0
Công ty Cổ phần Xuất nhập khẩu Kiên Giang,Các công ty con > Công ty Cổ phần Xuất nhập khẩu Kiên Giang,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,-,68.312.187.664,,68312187664.0
,,,1.485.668.237,72.755.326.451,1485668237.0,72755326451.0
