row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
Tiền thu từ đi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay,Tiền thu từ đi vay,33,,5.704.973.091.929,1.371.548.323.758,33.0,,5704973091929.0,1371548323758.0
Tiền chi trả nợ gốc vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,34,,(6.770.591.822.120),(1.677.521.862.703),34.0,,-6770591822120.0,-1677521862703.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(1.065.618.730.191),(305.973.538.945),40.0,,-1065618730191.0,-305973538945.0
Lưu chuyển tiền thuần trong năm/kỳ (50 = 20 + 30 + 40),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm/kỳ (50 = 20 + 30 + 40),Lưu chuyển tiền thuần trong năm/kỳ (50 = 20 + 30 + 40),50,,37.513.272.226,50.224.249.513,50.0,,37513272226.0,50224249513.0
Tiền và các khoản tương đương tiền đầu năm/kỳ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm/kỳ,Tiền và các khoản tương đương tiền đầu năm/kỳ,60,,256.028.237.163,205.809.219.403,60.0,,256028237163.0,205809219403.0
Ảnh hưởng của chênh lệch tỷ giá quy đổi ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của chênh lệch tỷ giá quy đổi ngoại tệ,Ảnh hưởng của chênh lệch tỷ giá quy đổi ngoại tệ,61,,(25.022.358),(5.231.753),61.0,,-25022358.0,-5231753.0
Tiền và các khoản tương đương tiền cuối năm/kỳ (70 = 50 + 60 + 61),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm/kỳ (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm/kỳ (70 = 50 + 60 + 61),70,4,293.516.487.031,256.028.237.163,70.0,4.0,293516487031.0,256028237163.0
