row_label_raw,row_label_full,col_0,Năm kết thúc ngày 31/12/2019 VND,Từ 9/10/2018 đến 31/12/2018 VND,numeric__Năm kết thúc ngày 31/12/2019 VND,numeric__Từ 9/10/2018 đến 31/12/2018 VND
Lỗ kế toán trước thuế,Lỗ kế toán trước thuế,Lỗ kế toán trước thuế,(190.818.243.759),(1.837.031.414.904),-190818243759.0,-1837031414904.0
Thuế theo thuế suất của Tổng Công ty,Thuế theo thuế suất của Tổng Công ty,Thuế theo thuế suất của Tổng Công ty,(38.163.648.752),(367.406.282.981),-38163648752.0,-367406282981.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(6.868.050.780),-,-6868050780.0,
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,24.953.376.431,96.703.822.221,24953376431.0,96703822221.0
Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,Tài sản thuế thu nhập hoãn lại chưa được ghi nhận,21.870.052.008,268.910.731.853,21870052008.0,268910731853.0
,,,1.791.728.907,(1.791.728.907),1791728907.0,-1791728907.0
